part,table,insurer,year,hb_context,hb_metric,hb_value,status,iris_metric,iris_lob,iris_cob,iris_value,ratio
Part III,74,Canara HSBC Life Insurance Company Ltd.,2018-19,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2018-19,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2018-19,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2018-19,Individual Business,No. of policies,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2018-19,Individual Business,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2018-19,Individual Business,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2018-19,TOTAL,No. of policies,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2018-19,TOTAL,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2018-19,TOTAL,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2019-20,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2019-20,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2019-20,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2019-20,Individual Business,No. of policies,2262.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2019-20,Individual Business,No. of Persons Covered,1711.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2019-20,Individual Business,Gross Premium (₹Lakh),52.17379259999996,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2019-20,TOTAL,No. of policies,2262.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2019-20,TOTAL,No. of Persons Covered,1711.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2019-20,TOTAL,Gross Premium (₹Lakh),52.17379259999996,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2020-21,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2020-21,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2020-21,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2020-21,Individual Business,No. of policies,14067.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2020-21,Individual Business,No. of Persons Covered,10600.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2020-21,Individual Business,Gross Premium (₹Lakh),232.45953889999956,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2020-21,TOTAL,No. of policies,14067.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2020-21,TOTAL,No. of Persons Covered,10600.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2020-21,TOTAL,Gross Premium (₹Lakh),232.45953889999956,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2021-22,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2021-22,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2021-22,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2021-22,Individual Business,No. of policies,17505.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2021-22,Individual Business,No. of Persons Covered,13353.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2021-22,Individual Business,Gross Premium (₹Lakh),295.27046509999917,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2021-22,TOTAL,No. of policies,17505.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2021-22,TOTAL,No. of Persons Covered,13353.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2021-22,TOTAL,Gross Premium (₹Lakh),295.27046509999917,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2022-23,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2022-23,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2022-23,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2022-23,Individual Business,No. of policies,16305.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2022-23,Individual Business,No. of Persons Covered,12455.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2022-23,Individual Business,Gross Premium (₹Lakh),278.1376206,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2022-23,TOTAL,No. of policies,16305.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2022-23,TOTAL,No. of Persons Covered,12455.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2022-23,TOTAL,Gross Premium (₹Lakh),278.1376206,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2023-24,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2023-24,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2023-24,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2023-24,Individual Business,No. of policies,15317.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2023-24,Individual Business,No. of Persons Covered,11637.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2023-24,Individual Business,Gross Premium (₹Lakh),263.1497211000029,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2023-24,TOTAL,No. of policies,15317.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2023-24,TOTAL,No. of Persons Covered,11637.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2023-24,TOTAL,Gross Premium (₹Lakh),263.1497211000029,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2024-25,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2024-25,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2024-25,Individual Business,No. of policies,13007.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2024-25,Individual Business,No. of Persons Covered,9828.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2024-25,Individual Business,Gross Premium (₹Lakh),234.27,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2024-25,TOTAL,No. of policies,13007.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2024-25,TOTAL,No. of Persons Covered,9828.0,ok,no_of_persons_covered__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Canara HSBC Life Insurance Company Ltd.,2024-25,TOTAL,Gross Premium (₹Lakh),234.27,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2016-17,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2016-17,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2016-17,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2016-17,Individual Business,No. of policies,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2016-17,Individual Business,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2016-17,Individual Business,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2016-17,TOTAL,No. of policies,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2016-17,TOTAL,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2016-17,TOTAL,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2017-18,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2017-18,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2017-18,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2017-18,Individual Business,No. of policies,2599.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2017-18,Individual Business,No. of Persons Covered,2442.0,relocated,no_of_policies__count,Health Business by Life Insurers - New,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2017-18,Individual Business,Gross Premium (₹Lakh),105.14056,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2017-18,TOTAL,No. of policies,2599.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2017-18,TOTAL,No. of Persons Covered,2442.0,relocated,no_of_policies__count,Health Business by Life Insurers - New,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2017-18,TOTAL,Gross Premium (₹Lakh),105.14056,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2018-19,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2018-19,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2018-19,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2018-19,Individual Business,No. of policies,2541.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2018-19,Individual Business,No. of Persons Covered,2538.0,relocated,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2018-19,Individual Business,Gross Premium (₹Lakh),117.67021,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2018-19,TOTAL,No. of policies,2541.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2018-19,TOTAL,No. of Persons Covered,2538.0,relocated,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2018-19,TOTAL,Gross Premium (₹Lakh),117.67021,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2019-20,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2019-20,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2019-20,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2019-20,Individual Business,No. of policies,2147.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2019-20,Individual Business,No. of Persons Covered,2144.0,relocated,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2019-20,Individual Business,Gross Premium (₹Lakh),119.02913,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2019-20,TOTAL,No. of policies,2147.0,ok,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2019-20,TOTAL,No. of Persons Covered,2144.0,relocated,no_of_policies__count,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2019-20,TOTAL,Gross Premium (₹Lakh),119.02913,ok,gross_premium__inr,Health Business by Life Insurers - Renewal,Individual,,
Part III,74,Exide Life Insurance Company Ltd.,2020-21,Group Insurance business excluding Govt Sponsored Schemes,No. of policies,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2020-21,Group Insurance business excluding Govt Sponsored Schemes,No. of Persons Covered,0.0,missing_zero,,,,,
Part III,74,Exide Life Insurance Company Ltd.,2020-21,Group Insurance business excluding Govt Sponsored Schemes,Gross Premium (₹Lakh),0.0,missing_zero,,,,,
